,Airline,Source,Destination,Day,Month,Route,Dep_hour,Dep_min,Dur_hour,Dur_min,Arr_hour,Arr_min,stop,price
401,Indigo,Bangalore,Delhi,27,Oct,BLR--->DEL,21,30,02,50,0,20,non-stop,7488
402,SpiceJet,Bangalore,Delhi,27,Oct,BLR--->DEL,6,5,03,00,9,5,non-stop,7488
403,AirAsia,Bangalore,Delhi,27,Oct,BLR--->DEL,22,10,02,25,0,35,non-stop,7489
404,AirAsia,Bangalore,Delhi,27,Oct,BLR--->DEL,11,25,02,40,14,5,non-stop,7489
405,AirAsia,Bangalore,Delhi,27,Oct,BLR--->DEL,19,45,02,50,22,35,non-stop,7489
406,Vistara,Bangalore,Delhi,27,Oct,BLR--->DEL,17,55,02,35,20,30,non-stop,7489
407,Vistara,Bangalore,Delhi,27,Oct,BLR--->DEL,21,10,02,35,23,45,non-stop,7489
408,Vistara,Bangalore,Delhi,27,Oct,BLR--->DEL,7,0,02,40,9,40,non-stop,7489
409,Vistara,Bangalore,Delhi,27,Oct,BLR--->DEL,8,0,02,40,10,40,non-stop,7489
410,Vistara,Bangalore,Delhi,27,Oct,BLR--->DEL,11,30,02,40,14,10,non-stop,7489
411,Vistara,Bangalore,Delhi,27,Oct,BLR--->DEL,19,40,02,45,22,25,non-stop,7489
412,AirAsia,Bangalore,Delhi,27,Oct,BLR--->BOM-->DEL,20,30,04,35,1,5,1-stop,7485
413,AirAsia,Bangalore,Delhi,27,Oct,BLR--->GOI-->DEL,5,45,05,10,10,55,1-stop,7485
414,AirAsia,Bangalore,Delhi,27,Oct,BLR--->CCU-->DEL,18,55,05,50,0,45,1-stop,7485
415,AirAsia,Bangalore,Delhi,27,Oct,BLR--->COK-->DEL,6,5,05,55,12,0,1-stop,7485
416,AirAsia,Bangalore,Delhi,27,Oct,BLR--->IXR-->DEL,7,25,06,25,13,50,1-stop,7485
417,AirAsia,Bangalore,Delhi,27,Oct,BLR--->COK-->DEL,19,45,06,55,2,40,1-stop,7485
418,AirAsia,Bangalore,Delhi,27,Oct,BLR--->IXB-->DEL,11,50,07,30,19,20,1-stop,7485
419,AirAsia,Bangalore,Delhi,27,Oct,BLR--->CCU-->DEL,18,55,07,40,2,35,1-stop,7485
420,AirAsia,Bangalore,Delhi,27,Oct,BLR--->GAU-->DEL,7,10,08,30,15,40,1-stop,7485
421,AirAsia,Bangalore,Delhi,27,Oct,BLR--->HYD-->DEL,16,15,08,45,1,0,1-stop,7485
422,AirAsia,Bangalore,Delhi,27,Oct,BLR--->GAU-->DEL,15,15,09,05,0,20,1-stop,7485
423,AirAsia,Bangalore,Delhi,27,Oct,BLR--->COK-->DEL,17,35,09,05,2,40,1-stop,7485
424,AirAsia,Bangalore,Delhi,27,Oct,BLR--->BOM-->DEL,4,40,09,20,14,0,1-stop,7485
425,AirAsia,Bangalore,Delhi,27,Oct,BLR--->IXR-->DEL,9,15,09,35,18,50,1-stop,7485
426,AirAsia,Bangalore,Delhi,27,Oct,BLR--->IXB-->DEL,5,0,09,55,14,55,1-stop,7485
427,AirAsia,Bangalore,Delhi,27,Oct,BLR--->IXR-->DEL,8,50,10,00,18,50,1-stop,7485
428,AirAsia,Bangalore,Delhi,27,Oct,BLR--->BOM-->DEL,14,40,10,25,1,5,1-stop,7485
429,AirAsia,Bangalore,Delhi,27,Oct,BLR--->CCU-->DEL,23,20,10,35,9,55,1-stop,7485
430,AirAsia,Bangalore,Delhi,27,Oct,BLR--->CCU-->DEL,23,10,10,45,9,55,1-stop,7485
431,AirAsia,Bangalore,Delhi,27,Oct,BLR--->IXR-->DEL,9,15,11,05,20,20,1-stop,7485
432,AirAsia,Bangalore,Delhi,27,Oct,BLR--->IXR-->DEL,7,25,11,25,18,50,1-stop,7485
433,AirAsia,Bangalore,Delhi,27,Oct,BLR--->IXR-->DEL,8,50,11,30,20,20,1-stop,7485
434,AirAsia,Bangalore,Delhi,27,Oct,BLR--->GOI-->DEL,5,45,12,00,17,45,1-stop,7485
435,AirAsia,Bangalore,Delhi,27,Oct,BLR--->BOM-->DEL,12,55,12,10,1,5,1-stop,7485
436,AirAsia,Bangalore,Delhi,27,Oct,BLR--->IXR-->DEL,7,25,12,55,20,20,1-stop,7485
437,GO FIRST,Bangalore,Delhi,27,Oct,BLR--->BOM-->DEL,6,10,05,10,11,20,1-stop,7487
438,GO FIRST,Bangalore,Delhi,27,Oct,BLR--->LKO-->DEL,6,0,05,40,11,40,1-stop,7487
439,GO FIRST,Bangalore,Delhi,27,Oct,BLR--->GOI-->DEL,13,55,06,00,19,55,1-stop,7487
440,GO FIRST,Bangalore,Delhi,27,Oct,BLR--->IXR-->DEL,16,0,06,30,22,30,1-stop,7487
441,GO FIRST,Bangalore,Delhi,27,Oct,BLR--->AMD-->DEL,6,30,08,30,15,0,1-stop,7487
442,GO FIRST,Bangalore,Delhi,27,Oct,BLR--->VNS-->DEL,11,40,09,00,20,40,1-stop,7487
443,GO FIRST,Bangalore,Delhi,27,Oct,BLR--->BOM-->DEL,8,20,09,30,17,50,1-stop,7487
444,GO FIRST,Bangalore,Delhi,27,Oct,BLR--->BOM-->DEL,6,10,11,40,17,50,1-stop,7487
445,GO FIRST,Bangalore,Delhi,27,Oct,BLR--->BOM-->DEL,20,20,11,45,8,5,1-stop,7487
446,GO FIRST,Bangalore,Delhi,27,Oct,BLR--->CCU-->DEL,5,40,12,10,17,50,1-stop,7487
447,GO FIRST,Bangalore,Delhi,27,Oct,BLR--->AMD-->DEL,6,30,12,35,19,5,1-stop,7487
448,GO FIRST,Bangalore,Delhi,27,Oct,BLR--->BOM-->DEL,8,20,13,05,21,25,1-stop,7487
449,GO FIRST,Bangalore,Delhi,27,Oct,BLR--->LKO-->DEL,6,0,14,25,20,25,1-stop,7487
450,GO FIRST,Bangalore,Delhi,27,Oct,BLR--->CCU-->DEL,17,35,14,30,8,5,1-stop,7487
451,GO FIRST,Bangalore,Delhi,27,Oct,BLR--->BOM-->DEL,8,20,14,35,22,55,1-stop,7487
452,GO FIRST,Bangalore,Delhi,27,Oct,BLR--->BOM-->DEL,20,20,15,00,11,20,1-stop,7487
453,GO FIRST,Bangalore,Delhi,27,Oct,BLR--->BOM-->DEL,6,10,15,15,21,25,1-stop,7487
454,GO FIRST,Bangalore,Delhi,27,Oct,BLR--->BOM-->DEL,8,20,15,30,23,50,1-stop,7487
455,Indigo,Bangalore,Delhi,27,Oct,BLR--->NAG-->DEL,8,20,05,10,13,30,1-stop,7488
456,Indigo,Bangalore,Delhi,27,Oct,BLR--->BDQ-->DEL,12,20,05,15,17,35,1-stop,7488
457,Indigo,Bangalore,Delhi,27,Oct,BLR--->HYD-->DEL,7,20,05,20,12,40,1-stop,7488
458,Indigo,Bangalore,Delhi,27,Oct,BLR--->HYD-->DEL,13,25,05,30,18,55,1-stop,7488
459,Indigo,Bangalore,Delhi,27,Oct,BLR--->HYD-->DEL,16,25,05,30,21,55,1-stop,7488
460,Indigo,Bangalore,Delhi,27,Oct,BLR--->HYD-->DEL,11,0,05,50,16,50,1-stop,7488
461,Indigo,Bangalore,Delhi,27,Oct,BLR--->JAI-->DEL,14,50,05,50,20,40,1-stop,7488
462,Indigo,Bangalore,Delhi,27,Oct,BLR--->HYD-->DEL,14,50,06,00,20,50,1-stop,7488
463,Indigo,Bangalore,Delhi,27,Oct,BLR--->HYD-->DEL,18,25,06,20,0,45,1-stop,7488
464,Indigo,Bangalore,Delhi,27,Oct,BLR--->HYD-->DEL,16,25,06,45,23,10,1-stop,7488
465,Indigo,Bangalore,Delhi,27,Oct,BLR--->HYD-->DEL,10,0,06,50,16,50,1-stop,7488
466,Indigo,Bangalore,Delhi,27,Oct,BLR--->HYD-->DEL,14,50,07,05,21,55,1-stop,7488
467,Indigo,Bangalore,Delhi,27,Oct,BLR--->JAI-->DEL,7,45,07,10,14,55,1-stop,7488
468,Indigo,Bangalore,Delhi,27,Oct,BLR--->HYD-->DEL,13,25,07,25,20,50,1-stop,7488
469,SpiceJet,Bangalore,Delhi,27,Oct,BLR--->GOI-->DEL,9,50,07,55,17,45,1-stop,7488
470,Indigo,Bangalore,Delhi,27,Oct,BLR--->HYD-->DEL,11,0,07,55,18,55,1-stop,7488
471,Indigo,Bangalore,Delhi,27,Oct,BLR--->HYD-->DEL,8,50,08,00,16,50,1-stop,7488
472,Indigo,Bangalore,Delhi,27,Oct,BLR--->HYD-->DEL,14,50,08,20,23,10,1-stop,7488
473,Indigo,Bangalore,Delhi,27,Oct,BLR--->HYD-->DEL,16,25,08,20,0,45,1-stop,7488
474,Indigo,Bangalore,Delhi,27,Oct,BLR--->HYD-->DEL,13,25,08,30,21,55,1-stop,7488
475,Indigo,Bangalore,Delhi,27,Oct,BLR--->HYD-->DEL,10,0,08,55,18,55,1-stop,7488
476,Indigo,Bangalore,Delhi,27,Oct,BLR--->HYD-->DEL,7,20,09,30,16,50,1-stop,7488
477,SpiceJet,Bangalore,Delhi,27,Oct,BLR--->GOI-->DEL,9,50,09,45,19,35,1-stop,7488
478,Indigo,Bangalore,Delhi,27,Oct,BLR--->HYD-->DEL,13,25,09,45,23,10,1-stop,7488
479,Indigo,Bangalore,Delhi,27,Oct,BLR--->HYD-->DEL,11,0,09,50,20,50,1-stop,7488
480,Indigo,Bangalore,Delhi,27,Oct,BLR--->NAG-->DEL,8,20,09,55,18,15,1-stop,7488
481,Indigo,Bangalore,Delhi,27,Oct,BLR--->HYD-->DEL,14,50,09,55,0,45,1-stop,7488
482,Indigo,Bangalore,Delhi,27,Oct,BLR--->HYD-->DEL,8,50,10,05,18,55,1-stop,7488
483,Indigo,Bangalore,Delhi,27,Oct,BLR--->HYD-->DEL,22,55,10,30,9,25,1-stop,7488
484,SpiceJet,Bangalore,Delhi,27,Oct,BLR--->GOI-->DEL,9,50,14,05,23,55,1-stop,7488
485,SpiceJet,Bangalore,Delhi,27,Oct,BLR--->MAA-->DEL,6,20,16,30,22,50,1-stop,7488
486,SpiceJet,Bangalore,Delhi,27,Oct,BLR--->STV-->DEL,18,30,21,25,15,55,1-stop,7488
487,SpiceJet,Bangalore,Delhi,27,Oct,BLR--->SAG-->DEL,15,15,23,05,14,20,1-stop,7488
488,SpiceJet,Bangalore,Delhi,27,Oct,BLR--->HYD-->DEL,5,55,25,50,7,45,1-stop,7488
489,SpiceJet,Bangalore,Delhi,27,Oct,BLR--->MAA-->DEL,19,55,26,55,22,50,1-stop,7488
490,Air India,Bangalore,Delhi,27,Oct,BLR--->DEL,6,10,02,45,8,55,non-stop,7909
491,Air India,Bangalore,Delhi,27,Oct,BLR--->DEL,17,45,02,50,20,35,non-stop,8854
492,Air India,Bangalore,Delhi,27,Oct,BLR--->DEL,10,25,02,45,13,10,non-stop,9694
493,Air India,Bangalore,Delhi,27,Oct,BLR--->HYD-->DEL,18,45,04,50,23,35,1-stop,9904
494,Air India,Bangalore,Delhi,27,Oct,BLR--->HYD-->DEL,15,15,08,20,23,35,1-stop,9904
495,Air India,Bangalore,Delhi,27,Oct,BLR--->HYD-->DEL,5,45,12,45,18,30,1-stop,9904
496,Vistara,Bangalore,Delhi,27,Oct,BLR--->HYD-->DEL,19,25,13,35,9,0,1-stop,9904
497,Air India,Bangalore,Delhi,27,Oct,BLR--->HYD-->DEL,18,45,14,10,8,55,1-stop,9904
498,Air India,Bangalore,Delhi,27,Oct,BLR--->HYD-->DEL,5,45,17,05,22,50,1-stop,9904
499,Air India,Bangalore,Delhi,27,Oct,BLR--->HYD-->DEL,15,15,17,40,8,55,1-stop,9904
500,Air India,Bangalore,Delhi,27,Oct,BLR--->HYD-->DEL,5,45,17,50,23,35,1-stop,9904
501,Air India,Bangalore,Delhi,27,Oct,BLR--->HYD-->DEL,18,45,18,55,13,40,1-stop,9904
502,Air India,Bangalore,Delhi,27,Oct,BLR--->HYD-->DEL,18,45,23,45,18,30,1-stop,9904
503,Vistara,Bangalore,Delhi,27,Oct,BLR--->HYD-->DEL,19,25,24,45,20,10,1-stop,9904
504,Indigo,Bangalore,Delhi,27,Oct,BLR--->HYD-->DEL,4,30,04,55,9,25,1-stop,10008
505,Indigo,Bangalore,Delhi,27,Oct,BLR--->HYD-->DEL,4,30,08,10,12,40,1-stop,10008
506,Vistara,Bangalore,Delhi,27,Oct,BLR--->HYD-->DEL,19,25,17,05,12,30,1-stop,10324
507,Air India,Bangalore,Delhi,27,Oct,BLR--->DEL,13,20,02,45,16,5,non-stop,10534
508,Vistara,Bangalore,Delhi,27,Oct,BLR--->BOM-->DEL,18,25,04,35,23,0,1-stop,10744
509,Vistara,Bangalore,Delhi,27,Oct,BLR--->BOM-->DEL,19,55,05,00,0,55,1-stop,10744
510,Vistara,Bangalore,Delhi,27,Oct,BLR--->BOM-->DEL,18,25,05,45,0,10,1-stop,10744
511,Vistara,Bangalore,Delhi,27,Oct,BLR--->BOM-->DEL,18,25,06,30,0,55,1-stop,10744
512,Air India,Bangalore,Delhi,27,Oct,BLR--->CCU-->DEL,5,45,07,20,13,5,1-stop,10744
513,Vistara,Bangalore,Delhi,27,Oct,BLR--->BOM-->DEL,9,30,07,25,16,55,1-stop,10744
514,Air India,Bangalore,Delhi,27,Oct,BLR--->BOM-->DEL,8,35,09,45,18,20,1-stop,10744
515,Vistara,Bangalore,Delhi,27,Oct,BLR--->BOM-->DEL,6,40,10,15,16,55,1-stop,10744
516,Air India,Bangalore,Delhi,27,Oct,BLR--->BOM-->DEL,8,35,10,35,19,10,1-stop,10744
517,Air India,Bangalore,Delhi,27,Oct,BLR--->BOM-->DEL,6,40,11,40,18,20,1-stop,10744
518,Air India,Bangalore,Delhi,27,Oct,BLR--->BOM-->DEL,8,35,11,55,20,30,1-stop,10744
519,Air India,Bangalore,Delhi,27,Oct,BLR--->BOM-->DEL,6,40,12,30,19,10,1-stop,10744
520,Air India,Bangalore,Delhi,27,Oct,BLR--->BOM-->DEL,8,35,12,40,21,15,1-stop,10744
521,Vistara,Bangalore,Delhi,27,Oct,BLR--->BOM-->DEL,9,30,13,30,23,0,1-stop,10744
522,Air India,Bangalore,Delhi,27,Oct,BLR--->BOM-->DEL,6,40,13,50,20,30,1-stop,10744
523,Air India,Bangalore,Delhi,27,Oct,BLR--->BOM-->DEL,19,10,14,00,9,10,1-stop,10744
524,Air India,Bangalore,Delhi,27,Oct,BLR--->BOM-->DEL,6,40,14,35,21,15,1-stop,10744
525,Vistara,Bangalore,Delhi,27,Oct,BLR--->BOM-->DEL,9,30,14,40,0,10,1-stop,10744
526,Air India,Bangalore,Delhi,27,Oct,BLR--->BOM-->DEL,19,10,15,05,10,15,1-stop,10744
527,Vistara,Bangalore,Delhi,27,Oct,BLR--->BOM-->DEL,9,30,15,25,0,55,1-stop,10744
528,Air India,Bangalore,Delhi,27,Oct,BLR--->BOM-->DEL,19,10,16,00,11,10,1-stop,10744
529,Vistara,Bangalore,Delhi,27,Oct,BLR--->BOM-->DEL,6,40,16,20,23,0,1-stop,10744
530,Air India,Bangalore,Delhi,27,Oct,BLR--->CCU-->DEL,5,45,17,15,23,0,1-stop,10744
531,Air India,Bangalore,Delhi,27,Oct,BLR--->BOM-->DEL,19,10,24,00,19,10,1-stop,10744
532,Vistara,Bangalore,Delhi,27,Oct,BLR--->BOM-->DEL,6,40,07,25,14,5,1-stop,10849
533,Vistara,Bangalore,Delhi,27,Oct,BLR--->BOM-->DEL,9,30,08,35,18,5,1-stop,10849
534,Vistara,Bangalore,Delhi,27,Oct,BLR--->BOM-->DEL,9,30,10,10,19,40,1-stop,10849
535,Vistara,Bangalore,Delhi,27,Oct,BLR--->BOM-->DEL,9,30,11,10,20,40,1-stop,10849
536,Vistara,Bangalore,Delhi,27,Oct,BLR--->BOM-->DEL,6,40,11,25,18,5,1-stop,10849
537,Vistara,Bangalore,Delhi,27,Oct,BLR--->BOM-->DEL,6,40,13,00,19,40,1-stop,10849
538,Vistara,Bangalore,Delhi,27,Oct,BLR--->BOM-->DEL,6,40,14,00,20,40,1-stop,10849
539,Air India,Bangalore,Delhi,27,Oct,BLR--->BOM-->DEL,6,40,05,35,12,15,1-stop,11164
540,Air India,Bangalore,Delhi,27,Oct,BLR--->BOM-->DEL,19,10,25,20,20,30,1-stop,11164
541,SpiceJet,Bangalore,Delhi,27,Oct,BLR--->JLR-->DEL,9,30,11,20,20,50,1-stop,11351
542,SpiceJet,Bangalore,Delhi,27,Oct,BLR--->JLR-->DEL,9,30,25,15,10,45,1-stop,11351
543,Vistara,Bangalore,Delhi,27,Oct,BLR--->GOI-->DEL,12,20,10,55,23,15,1-stop,11374
544,Vistara,Bangalore,Delhi,27,Oct,BLR--->BOM-->DEL,6,40,06,00,12,40,1-stop,11479
545,Vistara,Bangalore,Delhi,27,Oct,BLR--->BOM-->DEL,21,40,12,00,9,40,1-stop,11479
546,Vistara,Bangalore,Delhi,27,Oct,BLR--->BOM-->DEL,21,40,13,20,11,0,1-stop,11479
547,Vistara,Bangalore,Delhi,27,Oct,BLR--->BOM-->DEL,19,55,13,45,9,40,1-stop,11479
